policy_title,corpus_size,query_id,parameter,category,query,sentence_rank,sentence_score,sentence,sentence_index
CWU Press Release: Covalen,17,25,Severance pay,Employer and platform/contractor responsibilities,The policy includes definitions and recommendations for worker compensation in the case of a lay off.,2,0.41309261322021484,"Cuts to benefits and redundancies
Since January last year, around 2,000 workers, across morning and evening shifts, have reported successive cuts to benefits while productivity demands have intensified.",6
CWU Press Release: Covalen,17,25,Severance pay,Employer and platform/contractor responsibilities,The policy includes definitions and recommendations for worker compensation in the case of a lay off.,3,0.39539527893066406,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,25,Severance pay,Employer and platform/contractor responsibilities,The policy includes definitions and recommendations for worker compensation in the case of a lay off.,4,0.3863341212272644,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,25,Severance pay,Employer and platform/contractor responsibilities,The policy includes definitions and recommendations for worker compensation in the case of a lay off.,5,0.3489198684692383,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,26,Unpaid waiting periods,Employer and platform/contractor responsibilities,"This policy relates to unpaid time when workers are waiting for tasks, access to work, new projects or potentially for disciplinary or investigative processes.",1,0.45267045497894287,"Recent sharp practice from the company is seeking to terminate some workers coming up on 2 years’ service to deny them rights to minimum levels of redundancy pay are equally reprehensible.” 
“The resolution of this dispute will be immediate engagement with workers, and an offer of redundancy pay well above statutory minimum and in line with industry norms,” he added.",15
CWU Press Release: Covalen,17,26,Unpaid waiting periods,Employer and platform/contractor responsibilities,"This policy relates to unpaid time when workers are waiting for tasks, access to work, new projects or potentially for disciplinary or investigative processes.",2,0.3547796905040741,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,26,Unpaid waiting periods,Employer and platform/contractor responsibilities,"This policy relates to unpaid time when workers are waiting for tasks, access to work, new projects or potentially for disciplinary or investigative processes.",3,0.3518414795398712,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,26,Unpaid waiting periods,Employer and platform/contractor responsibilities,"This policy relates to unpaid time when workers are waiting for tasks, access to work, new projects or potentially for disciplinary or investigative processes.",4,0.348332017660141,"They are steadfast in their resolve to continuing this industrial action to protect the rights of those Covalen workers whose jobs are under threat, and the rights to proper engagement and collective bargaining for workers that will continue to work at Covalen.",11
CWU Press Release: Covalen,17,26,Unpaid waiting periods,Employer and platform/contractor responsibilities,"This policy relates to unpaid time when workers are waiting for tasks, access to work, new projects or potentially for disciplinary or investigative processes.",5,0.3277152180671692,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,27,Work related expenses,Employer and platform/contractor responsibilities,"The policy includes mention of required or acceptable compensation for work related expenses, such as internet access, computer, home office equipment, or travel allowance.",1,0.3619382381439209,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,27,Work related expenses,Employer and platform/contractor responsibilities,"The policy includes mention of required or acceptable compensation for work related expenses, such as internet access, computer, home office equipment, or travel allowance.",2,0.3049696981906891,"Recent sharp practice from the company is seeking to terminate some workers coming up on 2 years’ service to deny them rights to minimum levels of redundancy pay are equally reprehensible.” 
“The resolution of this dispute will be immediate engagement with workers, and an offer of redundancy pay well above statutory minimum and in line with industry norms,” he added.",15
CWU Press Release: Covalen,17,27,Work related expenses,Employer and platform/contractor responsibilities,"The policy includes mention of required or acceptable compensation for work related expenses, such as internet access, computer, home office equipment, or travel allowance.",3,0.2874901294708252,"Cuts to benefits and redundancies
Since January last year, around 2,000 workers, across morning and evening shifts, have reported successive cuts to benefits while productivity demands have intensified.",6
CWU Press Release: Covalen,17,27,Work related expenses,Employer and platform/contractor responsibilities,"The policy includes mention of required or acceptable compensation for work related expenses, such as internet access, computer, home office equipment, or travel allowance.",4,0.2778667211532593,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,27,Work related expenses,Employer and platform/contractor responsibilities,"The policy includes mention of required or acceptable compensation for work related expenses, such as internet access, computer, home office equipment, or travel allowance.",5,0.24794802069664001,"He said:
“How these workers are being treated by Covalen, with offers of redundancy terms that fall well short of industry norms and the company’s refusal to engage with their union representatives, are totally unacceptable.",14
CWU Press Release: Covalen,17,28,Collective bargaining agreement,Employer and platform/contractor responsibilities,The policy mentions engaging with democratically elected worker representatives and allowing them free access to workers and workplaces.,1,0.41604071855545044,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,28,Collective bargaining agreement,Employer and platform/contractor responsibilities,The policy mentions engaging with democratically elected worker representatives and allowing them free access to workers and workplaces.,2,0.40090611577033997,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,28,Collective bargaining agreement,Employer and platform/contractor responsibilities,The policy mentions engaging with democratically elected worker representatives and allowing them free access to workers and workplaces.,3,0.3687560558319092,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,28,Collective bargaining agreement,Employer and platform/contractor responsibilities,The policy mentions engaging with democratically elected worker representatives and allowing them free access to workers and workplaces.,4,0.3643001914024353,"They are steadfast in their resolve to continuing this industrial action to protect the rights of those Covalen workers whose jobs are under threat, and the rights to proper engagement and collective bargaining for workers that will continue to work at Covalen.",11
CWU Press Release: Covalen,17,28,Collective bargaining agreement,Employer and platform/contractor responsibilities,The policy mentions engaging with democratically elected worker representatives and allowing them free access to workers and workplaces.,5,0.36012938618659973,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,29,Training and guidelines for workers and managers,Employer and platform/contractor responsibilities,The policy provisions or recommends the existence of or specific guidelines for employee training or onboarding,1,0.3314982056617737,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,29,Training and guidelines for workers and managers,Employer and platform/contractor responsibilities,The policy provisions or recommends the existence of or specific guidelines for employee training or onboarding,2,0.32520875334739685,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,29,Training and guidelines for workers and managers,Employer and platform/contractor responsibilities,The policy provisions or recommends the existence of or specific guidelines for employee training or onboarding,3,0.2843768894672394,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,29,Training and guidelines for workers and managers,Employer and platform/contractor responsibilities,The policy provisions or recommends the existence of or specific guidelines for employee training or onboarding,4,0.2485336810350418,"He said:
“How these workers are being treated by Covalen, with offers of redundancy terms that fall well short of industry norms and the company’s refusal to engage with their union representatives, are totally unacceptable.",14
CWU Press Release: Covalen,17,29,Training and guidelines for workers and managers,Employer and platform/contractor responsibilities,The policy provisions or recommends the existence of or specific guidelines for employee training or onboarding,5,0.22987253963947296,"Recent sharp practice from the company is seeking to terminate some workers coming up on 2 years’ service to deny them rights to minimum levels of redundancy pay are equally reprehensible.” 
“The resolution of this dispute will be immediate engagement with workers, and an offer of redundancy pay well above statutory minimum and in line with industry norms,” he added.",15
CWU Press Release: Covalen,17,30,Information on purpose of work,Employer and platform/contractor responsibilities,"The policy references the need to inform workers about what their work will be used for, contribute to, or impact.",1,0.42720097303390503,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,30,Information on purpose of work,Employer and platform/contractor responsibilities,"The policy references the need to inform workers about what their work will be used for, contribute to, or impact.",2,0.34900251030921936,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,30,Information on purpose of work,Employer and platform/contractor responsibilities,"The policy references the need to inform workers about what their work will be used for, contribute to, or impact.",3,0.34516385197639465,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,30,Information on purpose of work,Employer and platform/contractor responsibilities,"The policy references the need to inform workers about what their work will be used for, contribute to, or impact.",4,0.3437318801879883,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,30,Information on purpose of work,Employer and platform/contractor responsibilities,"The policy references the need to inform workers about what their work will be used for, contribute to, or impact.",5,0.3292829096317291,"Cuts to benefits and redundancies
Since January last year, around 2,000 workers, across morning and evening shifts, have reported successive cuts to benefits while productivity demands have intensified.",6
CWU Press Release: Covalen,17,31,Identifying risks and harms to workers,Employer and platform/contractor responsibilities,"The policy recommends that employers disclose potential or anticipated risks or harms, material or immaterial, that employees may encounter or expose themselves to on the job.",1,0.3004431426525116,The jobs Covalen workers do within the Trust and Safety teams of online platforms are critically important.,12
CWU Press Release: Covalen,17,31,Identifying risks and harms to workers,Employer and platform/contractor responsibilities,"The policy recommends that employers disclose potential or anticipated risks or harms, material or immaterial, that employees may encounter or expose themselves to on the job.",2,0.29103487730026245,"He said:
“How these workers are being treated by Covalen, with offers of redundancy terms that fall well short of industry norms and the company’s refusal to engage with their union representatives, are totally unacceptable.",14
CWU Press Release: Covalen,17,31,Identifying risks and harms to workers,Employer and platform/contractor responsibilities,"The policy recommends that employers disclose potential or anticipated risks or harms, material or immaterial, that employees may encounter or expose themselves to on the job.",3,0.28507572412490845,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,31,Identifying risks and harms to workers,Employer and platform/contractor responsibilities,"The policy recommends that employers disclose potential or anticipated risks or harms, material or immaterial, that employees may encounter or expose themselves to on the job.",4,0.23937001824378967,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,31,Identifying risks and harms to workers,Employer and platform/contractor responsibilities,"The policy recommends that employers disclose potential or anticipated risks or harms, material or immaterial, that employees may encounter or expose themselves to on the job.",5,0.2276620864868164,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,32,Human oversight in management,Employer and platform/contractor responsibilities,"The policy mentions, or defines the degree to which human involvement is to be used in decision-making about workers.",1,0.4178406000137329,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,32,Human oversight in management,Employer and platform/contractor responsibilities,"The policy mentions, or defines the degree to which human involvement is to be used in decision-making about workers.",2,0.36963242292404175,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,32,Human oversight in management,Employer and platform/contractor responsibilities,"The policy mentions, or defines the degree to which human involvement is to be used in decision-making about workers.",3,0.33429935574531555,The jobs Covalen workers do within the Trust and Safety teams of online platforms are critically important.,12
CWU Press Release: Covalen,17,32,Human oversight in management,Employer and platform/contractor responsibilities,"The policy mentions, or defines the degree to which human involvement is to be used in decision-making about workers.",4,0.3144969344139099,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,32,Human oversight in management,Employer and platform/contractor responsibilities,"The policy mentions, or defines the degree to which human involvement is to be used in decision-making about workers.",5,0.29679927229881287,"They are steadfast in their resolve to continuing this industrial action to protect the rights of those Covalen workers whose jobs are under threat, and the rights to proper engagement and collective bargaining for workers that will continue to work at Covalen.",11
CWU Press Release: Covalen,17,33,Credentials for skills and experience,Employer and platform/contractor responsibilities,"Workers receive some form of credentials or documentation of their work, skills, expertise and/or achievements.",1,0.4124803841114044,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,33,Credentials for skills and experience,Employer and platform/contractor responsibilities,"Workers receive some form of credentials or documentation of their work, skills, expertise and/or achievements.",2,0.3652201294898987,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,33,Credentials for skills and experience,Employer and platform/contractor responsibilities,"Workers receive some form of credentials or documentation of their work, skills, expertise and/or achievements.",3,0.3634284436702728,The jobs Covalen workers do within the Trust and Safety teams of online platforms are critically important.,12
CWU Press Release: Covalen,17,33,Credentials for skills and experience,Employer and platform/contractor responsibilities,"Workers receive some form of credentials or documentation of their work, skills, expertise and/or achievements.",4,0.34087085723876953,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,33,Credentials for skills and experience,Employer and platform/contractor responsibilities,"Workers receive some form of credentials or documentation of their work, skills, expertise and/or achievements.",5,0.32500526309013367,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,34,Mental health support,Employer and platform/contractor responsibilities,"The policy includes mention of employer responsibilities related to counseling, mental health resources, or stress reduction for workers.",1,0.3818961977958679,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,34,Mental health support,Employer and platform/contractor responsibilities,"The policy includes mention of employer responsibilities related to counseling, mental health resources, or stress reduction for workers.",2,0.3763837218284607,"Cuts to benefits and redundancies
Since January last year, around 2,000 workers, across morning and evening shifts, have reported successive cuts to benefits while productivity demands have intensified.",6
CWU Press Release: Covalen,17,34,Mental health support,Employer and platform/contractor responsibilities,"The policy includes mention of employer responsibilities related to counseling, mental health resources, or stress reduction for workers.",3,0.37184515595436096,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,34,Mental health support,Employer and platform/contractor responsibilities,"The policy includes mention of employer responsibilities related to counseling, mental health resources, or stress reduction for workers.",4,0.3461000919342041,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,34,Mental health support,Employer and platform/contractor responsibilities,"The policy includes mention of employer responsibilities related to counseling, mental health resources, or stress reduction for workers.",5,0.3247297704219818,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,35,Responsibility for upholding/implementing,Employer and platform/contractor responsibilities,The policy identifies parties responsible for enforcing worker protections.,1,0.4795567989349365,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,35,Responsibility for upholding/implementing,Employer and platform/contractor responsibilities,The policy identifies parties responsible for enforcing worker protections.,2,0.4524977207183838,"They are steadfast in their resolve to continuing this industrial action to protect the rights of those Covalen workers whose jobs are under threat, and the rights to proper engagement and collective bargaining for workers that will continue to work at Covalen.",11
CWU Press Release: Covalen,17,35,Responsibility for upholding/implementing,Employer and platform/contractor responsibilities,The policy identifies parties responsible for enforcing worker protections.,3,0.4169749319553375,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,35,Responsibility for upholding/implementing,Employer and platform/contractor responsibilities,The policy identifies parties responsible for enforcing worker protections.,4,0.41247254610061646,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,35,Responsibility for upholding/implementing,Employer and platform/contractor responsibilities,The policy identifies parties responsible for enforcing worker protections.,5,0.3687826693058014,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,36,Accountability in case of harms,Employer and platform/contractor responsibilities,The policy includes consequences or accountability measures for companies if standards are violated.,1,0.36185359954833984,"He said:
“How these workers are being treated by Covalen, with offers of redundancy terms that fall well short of industry norms and the company’s refusal to engage with their union representatives, are totally unacceptable.",14
CWU Press Release: Covalen,17,36,Accountability in case of harms,Employer and platform/contractor responsibilities,The policy includes consequences or accountability measures for companies if standards are violated.,2,0.2910463809967041,"Recent sharp practice from the company is seeking to terminate some workers coming up on 2 years’ service to deny them rights to minimum levels of redundancy pay are equally reprehensible.” 
“The resolution of this dispute will be immediate engagement with workers, and an offer of redundancy pay well above statutory minimum and in line with industry norms,” he added.",15
CWU Press Release: Covalen,17,36,Accountability in case of harms,Employer and platform/contractor responsibilities,The policy includes consequences or accountability measures for companies if standards are violated.,3,0.2785130739212036,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,36,Accountability in case of harms,Employer and platform/contractor responsibilities,The policy includes consequences or accountability measures for companies if standards are violated.,4,0.27455276250839233,The jobs Covalen workers do within the Trust and Safety teams of online platforms are critically important.,12
CWU Press Release: Covalen,17,36,Accountability in case of harms,Employer and platform/contractor responsibilities,The policy includes consequences or accountability measures for companies if standards are violated.,5,0.26700279116630554,"They are steadfast in their resolve to continuing this industrial action to protect the rights of those Covalen workers whose jobs are under threat, and the rights to proper engagement and collective bargaining for workers that will continue to work at Covalen.",11
CWU Press Release: Covalen,17,37,Third party audits,Employer and platform/contractor responsibilities,The policy prescribes requirements for external review of companies by a third-party of their compliance against worker protections.,1,0.351538747549057,The jobs Covalen workers do within the Trust and Safety teams of online platforms are critically important.,12
CWU Press Release: Covalen,17,37,Third party audits,Employer and platform/contractor responsibilities,The policy prescribes requirements for external review of companies by a third-party of their compliance against worker protections.,2,0.3177730441093445,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,37,Third party audits,Employer and platform/contractor responsibilities,The policy prescribes requirements for external review of companies by a third-party of their compliance against worker protections.,3,0.3106827139854431,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,37,Third party audits,Employer and platform/contractor responsibilities,The policy prescribes requirements for external review of companies by a third-party of their compliance against worker protections.,4,0.2816873788833618,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,37,Third party audits,Employer and platform/contractor responsibilities,The policy prescribes requirements for external review of companies by a third-party of their compliance against worker protections.,5,0.281055212020874,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,38,Legal enforceability,Employer and platform/contractor responsibilities,"The policy outlines some measure of legal enforceability, referencing existing applicable legal frameworks.",1,0.24430948495864868,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,38,Legal enforceability,Employer and platform/contractor responsibilities,"The policy outlines some measure of legal enforceability, referencing existing applicable legal frameworks.",2,0.21808460354804993,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,38,Legal enforceability,Employer and platform/contractor responsibilities,"The policy outlines some measure of legal enforceability, referencing existing applicable legal frameworks.",3,0.21425282955169678,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,38,Legal enforceability,Employer and platform/contractor responsibilities,"The policy outlines some measure of legal enforceability, referencing existing applicable legal frameworks.",4,0.20792371034622192,"Recent sharp practice from the company is seeking to terminate some workers coming up on 2 years’ service to deny them rights to minimum levels of redundancy pay are equally reprehensible.” 
“The resolution of this dispute will be immediate engagement with workers, and an offer of redundancy pay well above statutory minimum and in line with industry norms,” he added.",15
CWU Press Release: Covalen,17,38,Legal enforceability,Employer and platform/contractor responsibilities,"The policy outlines some measure of legal enforceability, referencing existing applicable legal frameworks.",5,0.20426666736602783,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,39,Enforcing authority,Employer and platform/contractor responsibilities,The policy identifies the party/institution/agency tasked with enforcement of the policy.,1,0.3001456558704376,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,39,Enforcing authority,Employer and platform/contractor responsibilities,The policy identifies the party/institution/agency tasked with enforcement of the policy.,2,0.24577456712722778,"They protect the users of these platforms and often must expose themselves to illegal and damaging content in the process.” 
Mr McArdle repeated his call on Covalen to recognise the Union and engage in collective bargaining.",13
CWU Press Release: Covalen,17,39,Enforcing authority,Employer and platform/contractor responsibilities,The policy identifies the party/institution/agency tasked with enforcement of the policy.,3,0.20818975567817688,"Through collective bargaining, we can secure job protection, pay increases, improved redundancy terms, recognition of service, paid sick leave and real hybrid and remote working policies,” said John Bohan, DATA-CWU Organiser.",5
CWU Press Release: Covalen,17,39,Enforcing authority,Employer and platform/contractor responsibilities,The policy identifies the party/institution/agency tasked with enforcement of the policy.,4,0.20721186697483063,"They are steadfast in their resolve to continuing this industrial action to protect the rights of those Covalen workers whose jobs are under threat, and the rights to proper engagement and collective bargaining for workers that will continue to work at Covalen.",11
CWU Press Release: Covalen,17,39,Enforcing authority,Employer and platform/contractor responsibilities,The policy identifies the party/institution/agency tasked with enforcement of the policy.,5,0.18743616342544556,"Key demands include:
* Union recognition at the Nova Atria site
* Improved redundancy packages
* Review of pay and pay structures, including recognition of service
* Formal recognition of roles, including Legal Operations and Specialist Quality Review
* Fairer annual leave and sick leave policies
* Genuine hybrid and remote working options
The CWU believes the unity and support for industrial action show a clear desire among workers to have their voices heard and respected, and that collective bargaining is the appropriate mechanism to restore balance in workplace relations, provide job security and address the rising cost of living faced by tech workers.",3
CWU Press Release: Covalen,17,40,Timeline for implementation,Employer and platform/contractor responsibilities,"The policy mentions deadlines, timelines, or phased rollouts",1,0.33823108673095703,"The action forms part of a series of industrial actions announced for January targeted at drawing attention to demands relating to union recognition, working conditions and collective bargaining.",1
CWU Press Release: Covalen,17,40,Timeline for implementation,Employer and platform/contractor responsibilities,"The policy mentions deadlines, timelines, or phased rollouts",2,0.3176482319831848,"During the consultation process, this figure was subsequently revised, with some workers redeployed or offered alternative roles.",8
CWU Press Release: Covalen,17,40,Timeline for implementation,Employer and platform/contractor responsibilities,"The policy mentions deadlines, timelines, or phased rollouts",3,0.2509464919567108,"ENDS
Media Information
* What: Full Day-long Strike by Covalen workers (Meta contractor)
* When: Pickets taking place Thursday & Friday, 15th & 16th January 2026, 3.00 pm – 7.00 pm
* Where: Nova Atria, Blackthorn Road, Sandyford Business Park, Dublin 18, D18 F5X2
* Why: Union recognition and improved pay, benefits and working conditions",16
